Field1,Field2,Field3,Field4,Field5
25083,B,2,2,5
25084,B,2,2,5
25085,B,2,2,5
25086,B,2,2,5
25087,B,2,2,5
25088,B,2,2,5
25089,B,2,2,5
25090,B,2,2,5
25091,B,2,2,5
25092,B,2,2,5
25093,B,2,2,5
25094,B,2,2,5
25095,B,2,2,5
25096,B,2,2,5
25097,B,2,2,5
25098,B,2,2,5
25099,B,2,2,5
25100,B,2,2,5
25101,B,2,2,5
25102,B,2,2,5
25103,B,2,2,5
25104,B,2,2,5
25105,B,2,2,5
25106,B,2,2,5
25107,B,2,2,5
25108,B,2,2,5
25109,B,2,2,5
25110,B,2,2,5
25111,B,2,2,5
25112,B,2,2,5
25113,B,2,2,5
25114,B,2,2,5
25115,B,2,2,5
25116,B,2,2,5
25117,B,2,2,5
25118,B,2,2,5
25119,B,2,2,5
25120,B,2,2,5
25121,B,2,2,5
25122,B,2,2,5
25123,B,2,2,5
25124,B,2,2,5
25125,B,2,2,5
25126,B,2,2,5
25127,B,2,2,5
25128,B,2,2,5
25129,B,2,2,5
25130,B,2,2,5
25131,B,2,2,5
25132,B,2,2,5
25133,B,2,2,5
25134,B,2,2,5
25135,B,2,2,5
25136,B,2,2,5
25137,B,2,2,5
25138,B,2,2,5
25139,B,2,2,5
25140,B,2,2,5
25141,B,2,2,5
25142,B,2,2,5
25143,B,2,2,5
25144,B,2,2,5
25145,B,2,2,5
25146,B,2,2,5
25147,B,2,2,5
25148,B,2,2,5
25149,B,2,2,5
25150,B,2,2,5
25151,B,2,2,5
25152,B,2,2,5
25153,B,2,2,5
25154,B,2,2,5
25155,B,2,2,5
25156,B,2,2,5
25157,B,2,2,5
25158,B,2,2,5
25159,B,2,2,5
25160,B,2,2,5
25161,B,2,2,5
25162,B,2,2,5
25163,B,2,2,5
25164,B,2,2,5
25165,B,2,2,5
25166,B,2,2,5
25167,B,2,2,5
25168,B,2,2,5
25169,B,2,2,5
25170,B,2,2,5
25171,B,2,2,5
25172,B,2,2,5
25173,B,2,2,5
25174,B,2,2,5
25175,B,2,2,5
25176,B,2,2,5
25177,B,2,2,5
25178,B,2,2,5
25179,B,2,2,5
25180,B,2,2,5
25181,B,2,2,5
25182,B,2,2,5
25183,B,2,2,5
25184,B,2,2,5
25185,B,2,2,5
25186,B,2,2,5
25187,B,2,2,5
25188,B,2,2,5
25189,B,2,2,5
25190,B,2,2,5
25191,B,2,2,5
25192,B,2,2,5
25193,B,2,2,5
25194,B,2,2,5
25195,B,2,2,5
25196,B,2,2,5
25197,B,2,2,5
25198,B,2,2,5
25199,B,2,2,5
25200,B,2,2,5
25201,B,2,2,5
25202,B,2,2,5
25203,B,2,2,5
25204,B,2,2,5
25205,B,2,2,5
25206,B,2,2,5
25207,B,2,2,5
25208,B,2,2,5
25209,B,2,2,5
25210,B,2,2,5
25211,B,2,2,5
25212,B,2,2,5
25213,B,2,2,5
25214,B,2,2,5
25215,B,2,2,5
25216,B,2,2,5
25217,B,2,2,5
25218,B,2,2,5
25219,B,2,2,5
25220,B,2,2,5
25221,B,2,2,5
25222,B,2,2,5
25223,B,2,2,5
25224,B,2,2,5
25225,B,2,2,5
25226,B,2,2,5
25227,B,2,2,5
25228,B,2,2,5
25229,B,2,2,5
25230,B,2,2,5
25231,B,2,2,5
25232,B,2,2,5
25233,B,2,2,5
25234,B,2,2,5
25235,B,2,2,5
25236,B,2,2,5
25237,B,2,2,5
25238,B,2,2,5
25239,B,2,2,5
25240,B,2,2,5
25241,B,2,2,5
25242,B,2,2,5
25243,B,2,2,5
25244,B,2,2,5
25245,B,2,2,5
25246,B,2,2,5
25247,B,2,2,5
25248,B,2,2,5
25249,B,2,2,5
25250,B,2,2,5
25251,B,2,2,5
25252,B,2,2,5
25253,B,2,2,5
25254,B,2,2,5
25255,B,2,2,5
25256,B,2,2,5
25257,B,2,2,5
25258,B,2,2,5
25259,B,2,2,5
25260,B,2,2,5
25261,B,2,2,5
25262,B,2,2,5
25263,B,2,2,5
25264,B,2,2,5
25265,B,2,2,5
25266,B,2,2,5
25267,B,2,2,5
25268,B,2,2,5
25269,B,2,2,5
25270,B,2,2,5
25271,B,2,2,5
25272,B,2,2,5
25273,B,2,2,5
25274,B,2,2,5
25275,B,2,2,5
25276,B,2,2,5
25277,B,2,2,5
25278,B,2,2,5
25279,B,2,2,5
25280,B,2,2,5
25281,B,2,2,5
25282,B,2,2,5
25283,B,2,2,5
25284,B,2,2,5
25285,B,2,2,5
25286,B,2,2,5
25287,B,2,2,5
25288,B,2,2,5
25289,B,2,2,5
25290,B,2,2,5
25291,B,2,2,5
25292,B,2,2,5
25293,B,2,2,5
25294,B,2,2,5
25295,B,2,2,5
25296,B,2,2,5
25297,B,2,2,5
25298,B,2,2,5
25299,B,2,2,5
25300,B,2,2,5
25301,B,2,2,5
25302,B,2,2,5
25303,B,2,2,5
25304,B,2,2,5
25305,B,2,2,5
25306,B,2,2,5
25307,B,2,2,5
25308,B,2,2,5
25309,B,2,2,5
25310,B,2,2,5
25311,B,2,2,5
25312,B,2,2,5
25313,B,2,2,5
25314,B,2,2,5
25315,B,2,2,5
25316,B,2,2,5
25317,B,2,2,5
25318,B,2,2,5
25319,B,2,2,5
25320,B,2,2,5
25321,B,2,2,5
25322,B,2,2,5
25323,B,2,2,5
25324,B,2,2,5
25325,B,2,2,5
25326,B,2,2,5
25327,B,2,2,5
25328,B,2,2,5
25329,B,2,2,5
25330,B,2,2,5
25331,B,2,2,5
25332,B,2,2,5
25333,B,2,2,5
25334,B,2,2,5
25335,B,2,2,5
25336,B,2,2,5
25337,B,2,2,5
25338,B,2,2,5
25339,B,2,2,5
25340,B,2,2,5
25341,B,2,2,5
25342,B,2,2,5
25343,B,2,2,5
25344,B,2,2,5
25345,B,2,2,5
25346,B,2,2,5
25347,B,2,2,5
25348,B,2,2,5
25349,B,2,2,5
25350,B,2,2,5
25351,B,2,2,5
25352,B,2,2,5
25353,B,2,2,5
25354,B,2,2,5
25355,B,2,2,5
25356,B,2,2,5
25357,B,2,2,5
25358,B,2,2,5
25359,B,2,2,5
25360,B,2,2,5
25361,B,2,2,5
25362,B,2,2,5
25363,B,2,2,5
25364,B,2,2,5
25365,B,2,2,5
25366,B,2,2,5
25367,B,2,2,5
25368,B,2,2,5
25369,B,2,2,5
25370,B,2,2,5
25371,B,2,2,5
25372,B,2,2,5
25373,B,2,2,5
25374,B,2,2,5
25375,B,2,2,5
25376,B,2,2,5
25377,B,2,2,5
25378,B,2,2,5
25379,B,2,2,5
25380,B,2,2,5
25381,B,2,2,5
25382,B,2,2,5
25383,B,2,2,5
25384,B,2,2,5
25385,B,2,2,5
25386,B,2,2,5
25387,B,2,2,5
25388,B,2,2,5
25389,B,2,2,5
25390,B,2,2,5
25391,B,2,2,5
25392,B,2,2,5
25393,B,2,2,5
25394,B,2,2,5
25395,B,2,2,5
25396,B,2,2,5
25397,B,2,2,5
25398,B,2,2,5
25399,B,2,2,5
25400,B,2,2,5
25401,B,2,2,5
25402,B,2,2,5
25403,B,2,2,5
25404,B,2,2,5
25405,B,2,2,5
25406,B,2,2,5
25407,B,2,2,5
25408,B,2,2,5
25409,B,2,2,5
25410,B,2,2,5
25411,B,2,2,5
25412,B,2,2,5
25413,B,2,2,5
25414,B,2,2,5
25415,B,2,2,5
25416,B,2,2,5
25417,B,2,2,5
25418,B,2,2,5
25419,B,2,2,5
25420,B,2,2,5
25421,B,2,2,5
25422,B,2,2,5
25423,B,2,2,5
25424,B,2,2,5
25425,B,2,2,5
25426,B,2,2,5
25427,B,2,2,5
25428,B,2,2,5
25429,B,2,2,5
25430,B,2,2,5
25431,B,2,2,5
25432,B,2,2,5
25433,B,2,2,5
25434,B,2,2,5
25435,B,2,2,5
25436,B,2,2,5
25437,B,2,2,5
25438,B,2,2,5
25439,B,2,2,5
25440,B,2,2,5
25441,B,2,2,5
25442,B,2,2,5
25443,B,2,2,5
25444,B,2,2,5
25445,B,2,2,5
25446,B,2,2,5
25447,B,2,2,5
25448,B,2,2,5
25449,B,2,2,5
25450,B,2,2,5
25451,B,2,2,5
25452,B,2,2,5
25453,B,2,2,5
25454,B,2,2,5
25455,B,2,2,5
25456,B,2,2,5
25457,B,2,2,5
25458,B,2,2,5
25459,B,2,2,5
25460,B,2,2,5
25461,B,2,2,5
25462,B,2,2,5
25463,B,2,2,5
25464,B,2,2,5
25465,B,2,2,5
25466,B,2,2,5
25467,B,2,2,5
25468,B,2,2,5
25469,B,2,2,5
25470,B,2,2,5
25471,B,2,2,5
25472,B,2,2,5
25473,B,2,2,5
25474,B,2,2,5
25475,B,2,2,5
25476,B,2,2,5
25477,B,2,2,5
25478,B,2,2,5
25479,B,2,2,5
25480,B,2,2,5
25481,B,2,2,5
25482,B,2,2,5
25483,B,2,2,5
25484,B,2,2,5
25485,B,2,2,5
25486,B,2,2,5
25487,B,2,2,5
25488,B,2,2,5
25489,B,2,2,5
25490,B,2,2,5
25491,B,2,2,5
25492,B,2,2,5
25493,B,2,2,5
25494,B,2,2,5
25495,B,2,2,5
25496,B,2,2,5
25497,B,2,2,5
25498,B,2,2,5
25499,B,2,2,5
25500,B,2,2,5
25501,B,2,2,5
25502,B,2,2,5
25503,B,2,2,5
25504,B,2,2,5
25505,B,2,2,5
25506,B,2,2,5
25507,B,2,2,5
25508,B,2,2,5
25509,B,2,2,5
25510,B,2,2,5
25511,B,2,2,5
25512,B,2,2,5
25513,B,2,2,5
25514,B,2,2,5
25515,B,2,2,5
25516,B,2,2,5
25517,B,2,2,5
25518,B,2,2,5
25519,B,2,2,5
25520,B,2,2,5
25521,B,2,2,5
25522,B,2,2,5
25523,B,2,2,5
25524,B,2,2,5
25525,B,2,2,5
25526,B,2,2,5
25527,B,2,2,5
25528,B,2,2,5
25529,B,2,2,5
25530,B,2,2,5
25531,B,2,2,5
25532,B,2,2,5
25533,B,2,2,5
25534,B,2,2,5
25535,B,2,2,5
25536,B,2,2,5
25537,B,2,2,5
25538,B,2,2,5
25539,B,2,2,5
25540,B,2,2,5
25541,B,2,2,5
25542,B,2,2,5
25543,B,2,2,5
25544,B,2,2,5
25545,B,2,2,5
25546,B,2,2,5
25547,B,2,2,5
25548,B,2,2,5
25549,B,2,2,5
25550,B,2,2,5
25551,B,2,2,5
25552,B,2,2,5
25553,B,2,2,5
25554,B,2,2,5
25555,B,2,2,5
25556,B,2,2,5
25557,B,2,2,5
25558,B,2,2,5
25559,B,2,2,5
25560,B,2,2,5
25561,B,2,2,5
25562,B,2,2,5
25563,B,2,2,5
25564,B,2,2,5
25565,B,2,2,5
25566,B,2,2,5
25567,B,2,2,5
25568,B,2,2,5
25569,B,2,2,5
25570,B,2,2,5
25571,B,2,2,5
25572,B,2,2,5
25573,B,2,2,5
25574,B,2,2,5
25575,B,2,2,5
25576,B,2,2,5
25577,B,2,2,5
25578,B,2,2,5
25579,B,2,2,5
25580,B,2,2,5
25581,B,2,2,5
25582,B,2,2,5
25583,B,2,2,5
25584,B,2,2,5
25585,B,2,2,5
25586,B,2,2,5
25587,B,2,2,5
25588,B,2,2,5
25589,B,2,2,5
25590,B,2,2,5
25591,B,2,2,5
25592,B,2,2,5
25593,B,2,2,5
25594,B,2,2,5
25595,B,2,2,5
25596,B,2,2,5
25597,B,2,2,5
25598,B,2,2,5
25599,B,2,2,5
25600,B,2,2,5
25601,B,2,2,5
25602,B,2,2,5
25603,B,2,2,5
25604,B,2,2,5
25605,B,2,2,5
25606,B,2,2,5
25607,B,2,2,5
25608,B,2,2,5
25609,B,2,2,5
25610,B,2,2,5
25611,B,2,2,5
25612,B,2,2,5
25613,B,2,2,5
25614,B,2,2,5
25615,B,2,2,5
25616,B,2,2,5
25617,B,2,2,5
25618,B,2,2,5
25619,B,2,2,5
25620,B,2,2,5
25621,B,2,2,5
25622,B,2,2,5
25623,B,2,2,5
25624,B,2,2,5
25625,B,2,2,5
25626,B,2,2,5
25627,B,2,2,5
25628,B,2,2,5
25629,B,2,2,5
25630,B,2,2,5
25631,B,2,2,5
25632,B,2,2,5
25633,B,2,2,5
25634,B,2,2,5
25635,B,2,2,5
25636,B,2,2,5
25637,B,2,2,5
25638,B,2,2,5
25639,B,2,2,5
25640,B,2,2,5
25641,B,2,2,5
25642,B,2,2,5
25643,B,2,2,5
25644,B,2,2,5
25645,B,2,2,5
25646,B,2,2,5
25647,B,2,2,5
25648,B,2,2,5
25649,B,2,2,5
25650,B,2,2,5
25651,B,2,2,5
25652,B,2,2,5
25653,B,2,2,5
25654,B,2,2,5
25655,B,2,2,5
25656,B,2,2,5
25657,B,2,2,5
25658,B,2,2,5
25659,B,2,2,5
25660,B,2,2,5
25661,B,2,2,5
25662,B,2,2,5
25663,B,2,2,5
25664,B,2,2,5
25665,B,2,2,5
25666,B,2,2,5
25667,B,2,2,5
25668,B,2,2,5
25669,B,2,2,5
25670,B,2,2,5
25671,B,2,2,5
25672,B,2,2,5
25673,B,2,2,5
25674,B,2,2,5
25675,B,2,2,5
25676,B,2,2,5
25677,B,2,2,5
25678,B,2,2,5
25679,B,2,2,5
25680,B,2,2,5
25681,B,2,2,5
25682,B,2,2,5
25683,B,2,2,5
25684,B,2,2,5
25685,B,2,2,5
25686,B,2,2,5
25687,B,2,2,5
25688,B,2,2,5
25689,B,2,2,5
25690,B,2,2,5
25691,B,2,2,5
25692,B,2,2,5
25693,B,2,2,5
25694,B,2,2,5
25695,B,2,2,5
25696,B,2,2,5
25697,B,2,2,5
25698,B,2,2,5
25699,B,2,2,5
25700,B,2,2,5
25701,B,2,2,5
25702,B,2,2,5
25703,B,2,2,5
25704,B,2,2,5
25705,B,2,2,5
25706,B,2,2,5
25707,B,2,2,5
25708,B,2,2,5
25709,B,2,2,5
25710,B,2,2,5
25711,B,2,2,5
25712,B,2,2,5
25713,B,2,2,5
25714,B,2,2,5
25715,B,2,2,5
25716,B,2,2,5
25717,B,2,2,5
25718,B,2,2,5
25719,B,2,2,5
25720,B,2,2,5
25721,B,2,2,5
25722,B,2,2,5
25723,B,2,2,5
25724,B,2,2,5
25725,B,2,2,5
25726,B,2,2,5
25727,B,2,2,5
25728,B,2,2,5
25729,B,2,2,5
25730,B,2,2,5
25731,B,2,2,5
25732,B,2,2,5
25733,B,2,2,5
25734,B,2,2,5
25735,B,2,2,5
25736,B,2,2,5
25737,B,2,2,5
25738,B,2,2,5
25739,B,2,2,5
25740,B,2,2,5
25741,B,2,2,5
25742,B,2,2,5
25743,B,2,2,5
25744,B,2,2,5
25745,B,2,2,5
25746,B,2,2,5
25747,B,2,2,5
25748,B,2,2,5
25749,B,2,2,5
25750,B,2,2,5
25751,B,2,2,5
25752,B,2,2,5
25753,B,2,2,5
25754,B,2,2,5
25755,B,2,2,5
25756,B,2,2,5
25757,B,2,2,5
25758,B,2,2,5
25759,B,2,2,5
25760,B,2,2,5
25761,B,2,2,5
25762,B,2,2,5
25763,B,2,2,5
25764,B,2,2,5
25765,B,2,2,5
25766,B,2,2,5
25767,B,2,2,5
25768,B,2,2,5
25769,B,2,2,5
25770,B,2,2,5
25771,B,2,2,5
25772,B,2,2,5
25773,B,2,2,5
25774,B,2,2,5
25775,B,2,2,5
25776,B,2,2,5
25777,B,2,2,5
25778,B,2,2,5
25779,B,2,2,5
25780,B,2,2,5
25781,B,2,2,5
25782,B,2,2,5
25783,B,2,2,5
25784,B,2,2,5
25785,B,2,2,5
25786,B,2,2,5
25787,B,2,2,5
25788,B,2,2,5
25789,B,2,2,5
25790,B,2,2,5
25791,B,2,2,5
25792,B,2,2,5
25793,B,2,2,5
25794,B,2,2,5
25795,B,2,2,5
25796,B,2,2,5
25797,B,2,2,5
25798,B,2,2,5
25799,B,2,2,5
25800,B,2,2,5
25801,B,2,2,5
25802,B,2,2,5
25803,B,2,2,5
25804,B,2,2,5
25805,B,2,2,5
25806,B,2,2,5
25807,B,2,2,5
25808,B,2,2,5
25809,B,2,2,5
25810,B,2,2,5
25811,B,2,2,5
25812,B,2,2,5
25813,B,2,2,5
25814,B,2,2,5
25815,B,2,2,5
25816,B,2,2,5
25817,B,2,2,5
25818,B,2,2,5
25819,B,2,2,5
25820,B,2,2,5
25821,B,2,2,5
25822,B,2,2,5
25823,B,2,2,5
25824,B,2,2,5
25825,B,2,2,5
25826,B,2,2,5
25827,B,2,2,5
25828,B,2,2,5
25829,B,2,2,5
25830,B,2,2,5
25831,B,2,2,5
25832,B,2,2,5
25833,B,2,2,5
25834,B,2,2,5
25835,B,2,2,5
25836,B,2,2,5
25837,B,2,2,5
25838,B,2,2,5
25839,B,2,2,5
25840,B,2,2,5
25841,B,2,2,5
25842,B,2,2,5
25843,B,2,2,5
25844,B,2,2,5
25845,B,2,2,5
25846,B,2,2,5
25847,B,2,2,5
25848,B,2,2,5
25849,B,2,2,5
25850,B,2,2,5
25851,B,2,2,5
25852,B,2,2,5
25853,B,2,2,5
25854,B,2,2,5
25855,B,2,2,5
25856,B,2,2,5
25857,B,2,2,5
25858,B,2,2,5
25859,B,2,2,5
25860,B,2,2,5
25861,B,2,2,5
25862,B,2,2,5
25863,B,2,2,5
25864,B,2,2,5
25865,B,2,2,5
25866,B,2,2,5
25867,B,2,2,5
25868,B,2,2,5
25869,B,2,2,5
25870,B,2,2,5
25871,B,2,2,5
25872,B,2,2,5
25873,B,2,2,5
25874,B,2,2,5
25875,B,2,2,5
25876,B,2,2,5
25877,B,2,2,5
25878,B,2,2,5
25879,B,2,2,5
25880,B,2,2,5
25881,B,2,2,5
25882,B,2,2,5
25883,B,2,2,5
25884,B,2,2,5
25885,B,2,2,5
25886,B,2,2,5
25887,B,2,2,5
25888,B,2,2,5
25889,B,2,2,5
25890,B,2,2,5
25891,B,2,2,5
25892,B,2,2,5
25893,B,2,2,5
25894,B,2,2,5
25895,B,2,2,5
25896,B,2,2,5
25897,B,2,2,5
25898,B,2,2,5
25899,B,2,2,5
25900,B,2,2,5
25901,B,2,2,5
25902,B,2,2,5
25903,B,2,2,5
25904,B,2,2,5
25905,B,2,2,5
25906,B,2,2,5
25907,B,2,2,5
25908,B,2,2,5
25909,B,2,2,5
25910,B,2,2,5
25911,B,2,2,5
25912,B,2,2,5
25913,B,2,2,5
25914,B,2,2,5
25915,B,2,2,5
25916,B,2,2,5
25917,B,2,2,5
25918,B,2,2,5
25919,B,2,2,5
25920,B,2,2,5
25921,B,2,2,5
25922,B,2,2,5
25923,B,2,2,5
25924,B,2,2,5
25925,B,2,2,5
25926,B,2,2,5
25927,B,2,2,5
25928,B,2,2,5
25929,B,2,2,5
25930,B,2,2,5
25931,B,2,2,5
25932,B,2,2,5
25933,B,2,2,5
25934,B,2,2,5
25935,B,2,2,5
25936,B,2,2,5
25937,B,2,2,5
25938,B,2,2,5
25939,B,2,2,5
25940,B,2,2,5
25941,B,2,2,5
25942,B,2,2,5
25943,B,2,2,5
25944,B,2,2,5
25945,B,2,2,5
25946,B,2,2,5
25947,B,2,2,5
25948,B,2,2,5
25949,B,2,2,5
25950,B,2,2,5
25951,B,2,2,5
25952,B,2,2,5
25953,B,2,2,5
25954,B,2,2,5
25955,B,2,2,5
25956,B,2,2,5
25957,B,2,2,5
25958,B,2,2,5
25959,B,2,2,5
25960,B,2,2,5
25961,B,2,2,5
25962,B,2,2,5
25963,B,2,2,5
25964,B,2,2,5
25965,B,2,2,5
25966,B,2,2,5
25967,B,2,2,5
25968,B,2,2,5
25969,B,2,2,5
25970,B,2,2,5
25971,B,2,2,5
25972,B,2,2,5
25973,B,2,2,5
25974,B,2,2,5
25975,B,2,2,5
25976,B,2,2,5
25977,B,2,2,5
25978,B,2,2,5
25979,B,2,2,5
25980,B,2,2,5
25981,B,2,2,5
25982,B,2,2,5
25983,B,2,2,5
25984,B,2,2,5
25985,B,2,2,5
25986,B,2,2,5
25987,B,2,2,5
25988,B,2,2,5
25989,B,2,2,5
25990,B,2,2,5
25991,B,2,2,5
25992,B,2,2,5
25993,B,2,2,5
25994,B,2,2,5
25995,B,2,2,5
25996,B,2,2,5
25997,B,2,2,5
25998,B,2,2,5
25999,B,2,2,5
26000,B,2,2,5
26001,B,2,2,5
26002,B,2,2,5
26003,B,2,2,5
26004,B,2,2,5
26005,B,2,2,5
26006,B,2,2,5
26007,B,2,2,5
26008,B,2,2,5
26009,B,2,2,5
26010,B,2,2,5
26011,B,2,2,5
26012,B,2,2,5
26013,B,2,2,5
26014,B,2,2,5
26015,B,2,2,5
26016,B,2,2,5
26017,B,2,2,5
26018,B,2,2,5
26019,B,2,2,5
26020,B,2,2,5
26021,B,2,2,5
26022,B,2,2,5
26023,B,2,2,5
26024,B,2,2,5
26025,B,2,2,5
26026,B,2,2,5
26027,B,2,2,5
26028,B,2,2,5
26029,B,2,2,5
26030,B,2,2,5
26031,B,2,2,5
26032,B,2,2,5
26033,B,2,2,5
26034,B,2,2,5
26035,B,2,2,5
26036,B,2,2,5
26037,B,2,2,5
26038,B,2,2,5
26039,B,2,2,5
26040,B,2,2,5
26041,B,2,2,5
26042,B,2,2,5
26043,B,2,2,5
26044,B,2,2,5
26045,B,2,2,5
26046,B,2,2,5
26047,B,2,2,5
26048,B,2,2,5
26049,B,2,2,5
26050,B,2,2,5
26051,B,2,2,5
26052,B,2,2,5
26053,B,2,2,5
26054,B,2,2,5
26055,B,2,2,5
26056,B,2,2,5
26057,B,2,2,5
26058,B,2,2,5
26059,B,2,2,5
26060,B,2,2,5
26061,B,2,2,5
26062,B,2,2,5
26063,B,2,2,5
26064,B,2,2,5
26065,B,2,2,5
26066,B,2,2,5
26067,B,2,2,5
26068,B,2,2,5
26069,B,2,2,5
26070,B,2,2,5
26071,B,2,2,5
26072,B,2,2,5
26073,B,2,2,5
26074,B,2,2,5
26075,B,2,2,5
26076,B,2,2,5
26077,B,2,2,5
26078,B,2,2,5
26079,B,2,2,5
26080,B,2,2,5
26081,B,2,2,5
26082,B,2,2,5
26083,B,2,2,5
26084,B,2,2,5
26085,B,2,2,5
26086,B,2,2,5
26087,B,2,2,5
26088,B,2,2,5
26089,B,2,2,5
26090,B,2,2,5
26091,B,2,2,5
26092,B,2,2,5
26093,B,2,2,5
26094,B,2,2,5
26095,B,2,2,5
26096,B,2,2,5
26097,B,2,2,5
26098,B,2,2,5
26099,B,2,2,5
26100,B,2,2,5
26101,B,2,2,5
26102,B,2,2,5
26103,B,2,2,5
26104,B,2,2,5
26105,B,2,2,5
26106,B,2,2,5
26107,B,2,2,5
26108,B,2,2,5
26109,B,2,2,5
26110,B,2,2,5
26111,B,2,2,5
26112,B,2,2,5
26113,B,2,2,5
26114,B,2,2,5
26115,B,2,2,5
26116,B,2,2,5
26117,B,2,2,5
26118,B,2,2,5
26119,B,2,2,5
26120,B,2,2,5
26121,B,2,2,5
26122,B,2,2,5
26123,B,2,2,5
26124,B,2,2,5
26125,B,2,2,5
26126,B,2,2,5
26127,B,2,2,5
26128,B,2,2,5
26129,B,2,2,5
26130,B,2,2,5
26131,B,2,2,5
26132,B,2,2,5
26133,B,2,2,5
26134,B,2,2,5
26135,B,2,2,5
26136,B,2,2,5
26137,B,2,2,5
26138,B,2,2,5
26139,B,2,2,5
26140,B,2,2,5
26141,B,2,2,5
26142,B,2,2,5
26143,B,2,2,5
26144,B,2,2,5
26145,B,2,2,5
26146,B,2,2,5
26147,B,2,2,5
26148,B,2,2,5
26149,B,2,2,5
26150,B,2,2,5
26151,B,2,2,5
26152,B,2,2,5
26153,B,2,2,5
26154,B,2,2,5
26155,B,2,2,5
26156,B,2,2,5
26157,B,2,2,5
26158,B,2,2,5
26159,B,2,2,5
26160,B,2,2,5
26161,B,2,2,5
26162,B,2,2,5
26163,B,2,2,5
26164,B,2,2,5
26165,B,2,2,5
26166,B,2,2,5
26167,B,2,2,5
26168,B,2,2,5
26169,B,2,2,5
26170,B,2,2,5
26171,B,2,2,5
26172,B,2,2,5
26173,B,2,2,5
26174,B,2,2,5
26175,B,2,2,5
26176,B,2,2,5
26177,B,2,2,5
26178,B,2,2,5
26179,B,2,2,5
26180,B,2,2,5
26181,B,2,2,5
26182,B,2,2,5
26183,B,2,2,5
26184,B,2,2,5
26185,B,2,2,5
26186,B,2,2,5
26187,B,2,2,5
26188,B,2,2,5
26189,B,2,2,5
26190,B,2,2,5
26191,B,2,2,5
26192,B,2,2,5
26193,B,2,2,5
26194,B,2,2,5
26195,B,2,2,5
26196,B,2,2,5
26197,B,2,2,5
26198,B,2,2,5
26199,B,2,2,5
26200,B,2,2,5
26201,B,2,2,5
26202,B,2,2,5
26203,B,2,2,5
26204,B,2,2,5
26205,B,2,2,5
26206,B,2,2,5
26207,B,2,2,5
26208,B,2,2,5
26209,B,2,2,5
26210,B,2,2,5
26211,B,2,2,5
26212,B,2,2,5
26213,B,2,2,5
26214,B,2,2,5
26215,B,2,2,5
26216,B,2,2,5
26217,B,2,2,5
26218,B,2,2,5
26219,B,2,2,5
26220,B,2,2,5
26221,B,2,2,5
26222,B,2,2,5
26223,B,2,2,5
26224,B,2,2,5
26225,B,2,2,5
26226,B,2,2,5
26227,B,2,2,5
26228,B,2,2,5
26229,B,2,2,5
26230,B,2,2,5
26231,B,2,2,5
26232,B,2,2,5
26233,B,2,2,5
26234,B,2,2,5
26235,B,2,2,5
26236,B,2,2,5
26237,B,2,2,5
26238,B,2,2,5
26239,B,2,2,5
26240,B,2,2,5
26241,B,2,2,5
26242,B,2,2,5
26243,B,2,2,5
26244,B,2,2,5
26245,B,2,2,5
26246,B,2,2,5
26247,B,2,2,5
26248,B,2,2,5
26249,B,2,2,5
26250,B,2,2,5
26251,B,2,2,5
26252,B,2,2,5
26253,B,2,2,5
26254,B,2,2,5
26255,B,2,2,5
26256,B,2,2,5
26257,B,2,2,5
26258,B,2,2,5
26259,B,2,2,5
26260,B,2,2,5
26261,B,2,2,5
26262,B,2,2,5
26263,B,2,2,5
26264,B,2,2,5
26265,B,2,2,5
26266,B,2,2,5
26267,B,2,2,5
26268,B,2,2,5
26269,B,2,2,5
26270,B,2,2,5
26271,B,2,2,5
26272,B,2,2,5
26273,B,2,2,5
26274,B,2,2,5
26275,B,2,2,5
26276,B,2,2,5
26277,B,2,2,5
26278,B,2,2,5
26279,B,2,2,5
26280,B,2,2,5
26281,B,2,2,5
26282,B,2,2,5
26283,B,2,2,5
26284,B,2,2,5
26285,B,2,2,5
26286,B,2,2,5
26287,B,2,2,5
26288,B,2,2,5
26289,B,2,2,5
26290,B,2,2,5
26291,B,2,2,5
26292,B,2,2,5
26293,B,2,2,5
26294,B,2,2,5
26295,B,2,2,5
26296,B,2,2,5
26297,B,2,2,5
26298,B,2,2,5
26299,B,2,2,5
26300,B,2,2,5
26301,B,2,2,5
26302,B,2,2,5
26303,B,2,2,5
26304,B,2,2,5
26305,B,2,2,5
26306,B,2,2,5
26307,B,2,2,5
26308,B,2,2,5
26309,B,2,2,5
26310,B,2,2,5
26311,B,2,2,5
26312,B,2,2,5
26313,B,2,2,5
26314,B,2,2,5
26315,B,2,2,5
26316,B,2,2,5
26317,B,2,2,5
26318,B,2,2,5
26319,B,2,2,5
26320,B,2,2,5
26321,B,2,2,5
26322,B,2,2,5
26323,B,2,2,5
26324,B,2,2,5
26325,B,2,2,5
26326,B,2,2,5
26327,B,2,2,5
26328,B,2,2,5
26329,B,2,2,5
26330,B,2,2,5
26331,B,2,2,5
26332,B,2,2,5
26333,B,2,2,5
26334,B,2,2,5
26335,B,2,2,5
26336,B,2,2,5
26337,B,2,2,5
26338,B,2,2,5
26339,B,2,2,5
26340,B,2,2,5
26341,B,2,2,5
26342,B,2,2,5
26343,B,2,2,5
26344,B,2,2,5
26345,B,2,2,5
26346,B,2,2,5
26347,B,2,2,5
26348,B,2,2,5
26349,B,2,2,5
26350,B,2,2,5
26351,B,2,2,5
26352,B,2,2,5
